id	title	description	price	condition	link	availability	image_link	brand	gtin	mpn	google_product_category	product_type	shipping_weight	shipping_length	shipping_width	shipping_height	item_group_id	additional_image_link	age_group	gender	material	pattern	color	size
tinskinz-geometric-31	TinSkinz Geometric 31	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 31_Front.png	TinSkinz		TS-GEOMETRIC-31	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 31_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-32	TinSkinz Geometric 32	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 32_Front.png	TinSkinz		TS-GEOMETRIC-32	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 32_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-33	TinSkinz Geometric 33	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 33_Front.png	TinSkinz		TS-GEOMETRIC-33	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 33_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-34	TinSkinz Geometric 34	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 34_Front.png	TinSkinz		TS-GEOMETRIC-34	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 34_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-35	TinSkinz Geometric 35	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 35_Front.png	TinSkinz		TS-GEOMETRIC-35	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 35_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-36	TinSkinz Geometric 36	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 36_Front.png	TinSkinz		TS-GEOMETRIC-36	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 36_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-37	TinSkinz Geometric 37	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 37_Front.png	TinSkinz		TS-GEOMETRIC-37	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 37_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-38	TinSkinz Geometric 38	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 38_Front.png	TinSkinz		TS-GEOMETRIC-38	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 38_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-39	TinSkinz Geometric 39	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 39_Front.png	TinSkinz		TS-GEOMETRIC-39	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 39_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-40	TinSkinz Geometric 40	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 40_Front.png	TinSkinz		TS-GEOMETRIC-40	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 40_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-41	TinSkinz Geometric 41	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 41_Front.png	TinSkinz		TS-GEOMETRIC-41	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 41_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-geometric-42	TinSkinz Geometric 42	Pre-designed tin with abstract art design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 42_Front.png	TinSkinz		TS-GEOMETRIC-42	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-abstract-art	https://buyprintz.com/assets/tin-skinz/designs/Abstract-Art/Abstract Art/Geometric 42_Back.png	adult	unisex	Aluminum	Abstract Art	Multi	Standard
tinskinz-aries	TinSkinz Aries	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Aries_Front.png	TinSkinz		TS-ARIES	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Aries_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-taurus	TinSkinz Taurus	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Taurus_Front.png	TinSkinz		TS-TAURUS	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Taurus_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-gemini	TinSkinz Gemini	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Gemini_Front.png	TinSkinz		TS-GEMINI	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Gemini_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-cancer	TinSkinz Cancer	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Cancer_Front.png	TinSkinz		TS-CANCER	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Cancer_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-leo	TinSkinz Leo	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Leo_Front.png	TinSkinz		TS-LEO	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Leo_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-virgo	TinSkinz Virgo	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Virgo_Front.png	TinSkinz		TS-VIRGO	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Virgo_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-libra	TinSkinz Libra	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Libra_Front.png	TinSkinz		TS-LIBRA	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Libra_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-scorpio	TinSkinz Scorpio	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Scorpio_Front.png	TinSkinz		TS-SCORPIO	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Scorpio_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-sagittarius	TinSkinz Sagittarius	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Sagittarius_Front.png	TinSkinz		TS-SAGITTARIUS	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Sagittarius_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-capricorn	TinSkinz Capricorn	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Capricorn_Front.png	TinSkinz		TS-CAPRICORN	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Capricorn_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-aquarius	TinSkinz Aquarius	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Aquarius_Front.png	TinSkinz		TS-AQUARIUS	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Aquarius_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-pisces	TinSkinz Pisces	Pre-designed tin with zodiac design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Pisces_Front.png	TinSkinz		TS-PISCES	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-zodiac	https://buyprintz.com/assets/tin-skinz/designs/Zodiac/Zodiac/Pisces_Back.png	adult	unisex	Aluminum	Zodiac	Multi	Standard
tinskinz-cat	TinSkinz Cat	Pre-designed tin with animals design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Cat_Front.png	TinSkinz		TS-CAT	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-animals	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Cat_Back.png	adult	unisex	Aluminum	Animals	Multi	Standard
tinskinz-dog	TinSkinz Dog	Pre-designed tin with animals design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Dog_Front.png	TinSkinz		TS-DOG	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-animals	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Dog_Back.png	adult	unisex	Aluminum	Animals	Multi	Standard
tinskinz-bird	TinSkinz Bird	Pre-designed tin with animals design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Bird_Front.png	TinSkinz		TS-BIRD	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-animals	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Bird_Back.png	adult	unisex	Aluminum	Animals	Multi	Standard
tinskinz-fish	TinSkinz Fish	Pre-designed tin with animals design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Fish_Front.png	TinSkinz		TS-FISH	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-animals	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Fish_Back.png	adult	unisex	Aluminum	Animals	Multi	Standard
tinskinz-butterfly	TinSkinz Butterfly	Pre-designed tin with animals design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Butterfly_Front.png	TinSkinz		TS-BUTTERFLY	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-animals	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Butterfly_Back.png	adult	unisex	Aluminum	Animals	Multi	Standard
tinskinz-monkey	TinSkinz Monkey	Pre-designed tin with animals design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Monkey_Front.png	TinSkinz		TS-MONKEY	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-animals	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Monkey_Back.png	adult	unisex	Aluminum	Animals	Multi	Standard
tinskinz-elephant	TinSkinz Elephant	Pre-designed tin with animals design, perfect for birthdays, events, and special occasions. Includes candy and custom message option. Contact us at order@buyprintz.com or 617-505-0603 for custom orders.	9.99	new	https://buyprintz.com/tin-skinz	in_stock	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Elephant_Front.png	TinSkinz		TS-ELEPHANT	Food, Beverages & Tobacco > Food Items > Candy & Chocolate > Candy	TinSkinz	0.2	3	2	1	tinskinz-animals	https://buyprintz.com/assets/tin-skinz/designs/Animals/Animals/Elephant_Back.png	adult	unisex	Aluminum	Animals	Multi	Standard
